"0","M","410007410","29","算出後３点未満（調基３（イ）・１００分の８０・後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","42","0100002409","0000000000","0"
"0","M","410007510","29","算出後３点未満（調基３（イ）・１００分の５０・後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","43","0100002410","0000000000","0"
"0","M","410007610","32","算出後３点未満（調基３（イ）・１００分の８０（５０）後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","44","0100002411","0000000000","0"
"0","M","410007710","21","算出後３点未満（調基３（ロ）・後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","45","0100002412","0000000000","0"
"0","M","410007810","26","算出後３点未満（調基３（ロ）・１００分の８０・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","46","0100002413","0000000000","0"
"0","M","410007910","26","算出後３点未満（調基３（ロ）・１００分の５０・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","47","0100002414","0000000000","0"
"0","M","410008010","30","算出後３点未満（調基３（ロ）・１００分の８０（５０）・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","48","0100002415","0000000000","0"
"0","M","410008110","29","算出後３点未満（調基３（ロ）・１００分の８０・後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","49","0100002416","0000000000","0"
"0","M","410008210","29","算出後３点未満（調基３（ロ）・１００分の５０・後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","50","0100002417","0000000000","0"
"0","M","410008310","32","算出後３点未満（調基３（ロ）・１００分の８０（５０）後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","51","0100002418","0000000000","0"
